X,Y,Z,Cu,Mo
2699.95,3843.3533,5029.2827,-0.2587694336214122,-2.4304071009321326
2699.95,3838.8135,5020.373,-0.48938871172588594,-3.036533434957924
2699.95,3834.2734,5011.4629,-0.3797958993723511,-2.9004039120967717
2699.95,3829.7336,5002.5527,-0.3915607236503262,-2.23491709876951
2699.95,3825.1936,4993.6426,-0.37396498756147767,-0.3915607236503262
2699.95,3820.6538,4984.7324,-0.4277091833143289,-2.813394050232257
2699.95,3816.1138,4975.8223,-0.2256454284002813,-0.2957129000639269
2699.95,3811.574,4966.9126,-0.15548373461677825,-2.343396670901887
2699.95,3807.0339,4958.0024,-0.509158680554803,-2.813394050232257
2699.95,3802.4941,4949.0923,-0.49429468247186154,-2.956492329816388
2699.95,3797.9541,4940.1821,-0.3424889004970636,-1.7429635907892351
2699.95,3793.4143,4931.272,-0.48288463433251966,-2.292624861199793
2699.95,3788.8745,4922.3623,-0.44316541766099016,-2.6036766723557605
2699.95,3784.3345,4913.4521,-0.49429468247186154,-2.937444497683484
2699.95,3779.7947,4904.542,-0.5025251680600996,-2.995712273753988
2699.95,3775.2546,4895.6318,-0.4572832770603777,-3.3813653430337873
2699.8601,3604.1331,5329.2954,-0.4620338722962311,-3.0575864009026774
2699.8601,3610.0349,5317.7119,-0.29705788837026337,-3.244167992155575
2699.8601,3616.8447,5304.3472,-0.3974954503648565,-2.9759100386069055
2699.8601,3623.6545,5290.9819,-0.4019697240867148,-2.52571614438638
2699.8601,3630.4644,5277.6167,-0.4620338722962311,-3.324208563134045
2699.8601,3637.2744,5264.252,-0.42617661831331033,-2.7968650215005737
2699.8601,3644.0842,5250.8867,-0.43695422721311716,-2.7968650215005737
2699.8601,3650.894,5237.5215,-0.43695422721311716,-2.937444497683484
2699.8601,3657.7039,5224.1562,-0.3368709160833094,-2.6310752711736427
2699.8601,3664.5137,5210.7915,-0.45098405355249316,-3.324208563134045
2699.8601,3671.3235,5197.4263,-0.38566101022483057,-3.101070567236505
2699.8601,3678.1335,5184.061,-0.41703022703009823,-2.8823857312635677
2699.8601,3684.9434,5170.6958,-0.4572832770603777,-3.101070567236505
2699.8601,3691.7532,5157.3311,-0.27443552991315223,-2.956492329816388
2699.8601,3698.563,5143.9658,-0.3900825289660784,-3.0790921435988987
2699.8601,3705.3728,5130.6006,-0.42006973842866957,-3.1941588223313637
2699.8601,3712.1829,5117.2358,-0.43078137763209917,-3.1235429180494094
2699.8601,3718.9927,5103.8706,-0.45255514331620694,-2.7488565707445343
2699.8601,3725.8025,5090.5054,-0.3481386250593032,-2.956492329816388
2699.8601,3732.6123,5077.1401,-0.45098405355249316,-3.270142803812532
2699.8601,3739.4221,5063.7754,-0.4620338722962311,-3.1465319077450333
2699.8601,3746.2319,5050.4102,-0.42006973842866957,-3.1465319077450333
2699.8601,3753.042,5037.0449,-0.42617661831331033,-3.0575864009026774
2699.8601,3759.8518,5023.6802,-0.4004760740609256,-2.703047734329419
2699.8601,3766.6616,5010.3149,-0.44005500008395787,-3.1235429180494094
2699.8601,3773.4714,4996.9497,-0.3754195311567713,-3.411217414944481
2699.8601,3780.2812,4983.5845,-0.45412870528753574,-3.3813653430337873
2699.8601,3787.0913,4970.2197,-0.5008736427491676,-3.1235429180494094
2699.8601,3793.9011,4956.8545,-0.45255514331620694,-2.780604765034859
2699.8601,3800.7109,4943.4893,-0.3243446736984644,-2.703047734329419
2699.8601,3807.5208,4930.124,-0.3147093749776248,-2.52571614438638
2699.8601,3814.3306,4916.7593,-0.3652818775541805,-2.312625327888461
2699.8601,3821.1404,4903.394,-0.46521352015851825,-2.4304071009321326
2699.8601,3827.9504,4890.0288,-0.3915607236503262,-2.5902538322013813
2699.8601,3834.7603,4876.6641,-0.3725125565907219,-2.733352624589457
2699.8601,3841.5701,4863.2988,-0.4246463984741195,-2.937444497683484
2699.8601,3848.3799,4849.9336,-0.4926566831506699,-2.9759100386069055
2699.8601,3855.1897,4836.5684,-0.3652818775541805,-3.170061851458401
2699.8601,3861.9998,4823.2036,-0.46521352015851825,-3.2188508251806955
2699.8601,3868.8096,4809.8384,-0.3900825289660784,-2.6310752711736427
2699.8601,3875.6194,4796.4731,-0.4004760740609256,-2.2633547645023766
2699.8601,3882.4292,4783.1084,-0.38566101022483057,-2.513293778706893
2699.8601,3889.239,4769.7432,-0.4620338722962311,-2.9187527140708096
2699.8601,3896.0488,4756.3779,-0.44628554012964017,-2.9187527140708096
2699.8601,3902.8589,4743.0127,-0.527631047168554,-3.6496202801618196
2699.8601,3909.6687,4729.6479,-0.3424889004970636,-2.8302008860675105
2699.8601,3916.4785,4716.2827,-0.3710622321165199,-3.4419881266706813
2699.8601,3923.2883,4702.9175,-0.2231423013149909,-2.5639368701997967
2699.8601,3930.0981,4689.5522,-0.18632837337294214,-3.0790921435988987
2699.8601,3936.9082,4676.1875,-0.21071979674851335,-3.1941588223313637
2699.8601,3943.718,4662.8223,-0.43078137763209917,-3.4419881266706813
2699.8601,3950.5278,4649.457,-0.3147093749776248,-3.1941588223313637
2699.8601,3957.3376,4636.0923,-0.38566101022483057,-2.6310752711736427
2699.8601,3964.1475,4622.7271,-0.3368709160833094,-2.154156467223275
2699.8601,3970.9573,4609.3618,-0.3523969646973772,-2.5639368701997967
2699.8601,3977.7673,4595.9966,-0.48450669207331154,-2.1119564689567367
2699.8601,3984.5771,4582.6318,-0.5293273975391223,-2.095562793561468
2699.8601,3991.387,4569.2666,-0.4572832770603777,-3.015914572916489
2699.8601,3595.2803,5328.8496,-0.4620338722962311,-3.2188508251806955
2699.8601,3589.6052,5317.7119,-0.4004760740609256,-3.5065245645421914
2699.8601,3582.7954,5304.3472,-0.38566101022483057,-2.937444497683484
2699.8601,3575.9856,5290.9819,-0.46840331043922495,-3.1941588223313637
2699.8601,3569.1758,5277.6167,-0.38566101022483057,-2.6736342817362733
2699.8601,3562.3657,5264.252,-0.4277091833143289,-2.937444497683484
2699.8601,3555.5559,5250.8867,-0.43540743888737676,-3.1235429180494094
2699.8601,3548.7461,5237.5215,-0.36961400803751143,-2.847295027205038
2699.8601,3541.9363,5224.1562,-0.41248821247225154,-3.1465319077450333
2699.8601,3535.1265,5210.7915,-0.2626630090872215,-3.101070567236505
2699.8601,3528.3167,5197.4263,-0.27839070454159776,-2.333033991253544
2699.8601,3521.5066,5184.061,-0.31745285716002086,-2.9004039120967717
2699.8601,3514.6968,5170.6958,-0.35953474355603443,-2.087465648893489
2699.8601,3507.887,5157.3311,-0.4185488279011357,-2.7968650215005737
2699.8601,3501.0771,5143.9658,-0.4416089995357736,-3.611881376626625
2699.8601,3494.2673,5130.6006,-0.26526717383476595,-3.1941588223313637
2699.8601,3487.4573,5117.2358,-0.25231364161403075,-2.312625327888461
2699.8601,3480.6475,5103.8706,-0.23952575991751052,-3.1235429180494094
2699.8601,3473.8376,5090.5054,-0.42924410067643726,-3.540424966831559
2699.8601,3467.0278,5077.1401,-0.4764225867439967,-3.611881376626625
2699.8601,3460.218,5063.7754,-0.4094716234827408,-3.611881376626625
2699.8601,3453.4082,5050.4102,-0.33827245604428047,-3.4419881266706813
2699.8601,3446.5981,5037.0449,-0.43695422721311716,-3.4419881266706813
2699.8601,3439.7883,5023.6802,-0.2033396985285849,-2.0024730931637347
2699.8601,3432.9785,5010.3149,-0.2850176252459473,-2.937444497683484
2699.8601,3426.1687,4996.9497,-0.27443552991315223,-3.101070567236505
2699.8601,3419.3589,4983.5845,-0.24589925966526502,-1.9038022616498034
2699.8601,3412.5488,4970.2197,-0.4094716234827408,-2.733352624589457
2699.8601,3405.739,4956.8545,-0.29840468810676984,-2.3968847835146767
2699.8601,3398.9292,4943.4893,-0.2797125800521561,-2.6736342817362733
2699.8601,3392.1194,4930.124,-0.38713267867047524,-3.170061851458401
2699.8601,3385.3096,4916.7593,-0.410978780501786,-3.170061851458401
2699.8601,3378.4998,4903.394,-0.3509755023705581,-3.324208563134045
2699.8601,3371.6897,4890.0288,-0.3841915044049215,-3.270142803812532
2699.8601,3364.8799,4876.6641,-0.36672383679183196,-3.2968103396761093
2699.8601,3358.0701,4863.2988,-0.38566101022483057,-3.1235429180494094
2699.8601,3351.2603,4849.9336,-0.43695422721311716,-3.2188508251806955
2699.8601,3344.4504,4836.5684,-0.3147093749776248,-3.4419881266706813
2699.8601,3337.6404,4823.2036,-0.2256454284002813,-3.244167992155575
2699.8601,3330.8306,4809.8384,-0.49593536923746334,-3.611881376626625
2699.8601,3324.0208,4796.4731,-0.3271147547355978,-3.3813653430337873
2699.8601,3317.2109,4783.1084,-0.29705788837026337,-3.170061851458401
2699.8601,3310.4011,4769.7432,-0.32020388674782124,-2.8823857312635677
2699.8601,3303.5913,4756.3779,-0.3424889004970636,-2.407934497602489
2699.8601,3296.7812,4743.0127,-0.37687619353136664,-2.9004039120967717
2699.8601,3289.9714,4729.6479,-0.463622432457841,-3.2968103396761093
2699.8601,3283.1616,4716.2827,-0.4588643025580504,-3.0575864009026774
2699.8601,3276.3518,4702.9175,-0.4877587221718257,-3.1941588223313637
2699.8601,3269.542,4689.5522,-0.46840331043922495,-3.244167992155575
2699.8601,3262.7319,4676.1875,-0.35667351536832426,-3.2188508251806955
2699.8601,3255.9221,4662.8223,-0.44005500008395787,-3.611881376626625
2699.8601,3249.1123,4649.457,-0.413999926272291,-3.729659782835556
2699.8601,3242.3025,4636.0923,-0.35524596541504094,-3.611881376626625
2699.8601,3235.4927,4622.7271,-0.4094716234827408,-3.244167992155575
2699.8601,3228.6829,4609.3618,-0.4004760740609256,-3.411217414944481
2699.8601,3221.8728,4595.9966,-0.45255514331620694,-3.352378646472307
2699.8601,3215.063,4582.6318,-0.32572875504871873,-2.6450613175329654
2699.8601,3208.2532,4569.2666,-0.48126520340277806,-3.5755150551589585
2699.8601,3201.4434,4555.9014,-0.44005500008395787,-3.611881376626625
2699.8601,3194.6335,4542.5366,-0.39600846345441204,-3.6888394549139147
2699.8601,3187.8235,4529.1714,-0.35524596541504094,-3.5065245645421914
2699.8601,3181.0137,4515.8062,-0.04395084259764932,-2.659245751320532
2699.8601,3174.2039,4502.4409,-0.1543161935238945,-3.1941588223313637
2699.8601,3167.394,4489.0762,-0.33827245604428047,-3.411217414944481
2699.8601,3161.946,4478.3838,-0.4019697240867148,-2.688232868031808
2699.95,3204.9739,5256.3989,-0.3495560577311581,-3.4419881266706813
2699.95,3210.1948,5246.1523,-0.32020388674782124,-2.9187527140708096
2699.95,3217.0046,5232.7876,-0.11540972917750185,-2.095562793561468
2699.95,3223.8145,5219.4224,-0.29705788837026337,-1.9038022616498034
2699.95,3230.6243,5206.0571,-0.21319198283804505,-2.718085385555343
2699.95,3237.4341,5192.6924,-0.23572106769908613,-2.813394050232257
2699.95,3244.2441,5179.3271,-0.26918618091594954,-2.718085385555343
2699.95,3251.054,5165.9619,-0.3638419945694592,-2.937444497683484
2699.95,3257.8638,5152.5967,-0.3509755023705581,-2.2633547645023766
2699.95,3264.6736,5139.2319,-0.3106082128399359,-2.8646864674418295
2699.95,3271.4834,5125.8667,-0.20825370729412374,-2.3025750930440454
2699.95,3278.2935,5112.5015,-0.19844971921238677,-2.465092257855142
2699.95,3285.1033,5099.1362,-0.1358185776678186,-2.6172821392974344
2699.95,3291.9131,5085.7715,-0.21071979674851335,-2.937444497683484
2699.95,3298.7229,5072.4062,-0.23193079631403615,-2.813394050232257
2699.95,3305.5327,5059.041,-0.1543161935238945,-2.2827726618243553
2699.95,3312.3425,5045.6763,-0.21071979674851335,-2.52571614438638
2699.95,3319.1526,5032.311,-0.27707057407942187,-2.6172821392974344
2699.95,3325.9624,5018.9458,-0.3078834192260082,-2.5770087808876334
2699.95,3332.7722,5005.5806,-0.2256454284002813,-2.207265822321952
2699.95,3339.582,4992.2158,-0.32850267808411165,-3.015914572916489
2699.95,3346.3918,4978.8506,-0.35382045045591604,-3.015914572916489
2699.95,3353.2017,4965.4854,-0.32989253044147343,-2.9187527140708096
2699.95,3366.8215,4938.7554,-0.06827777009005594,-2.7968650215005737
2699.95,3373.6313,4925.3901,-0.4478492596605998,-3.0790921435988987
2699.95,3380.4412,4912.0249,-0.3523969646973772,-2.6450613175329654
2699.95,3387.251,4898.6602,-0.3989846516985999,-2.9004039120967717
2699.95,3394.0608,4885.2949,-0.36961400803751143,-2.6172821392974344
2699.95,3400.8708,4871.9297,-0.22815483685713603,-2.095562793561468
2699.95,3194.3052,5255.0625,-0.3147093749776248,-2.956492329816388
2699.95,3189.7651,5246.1523,-0.41248821247225154,-3.1465319077450333
2699.95,3182.9553,5232.7876,-0.3271147547355978,-2.4418356661407383
2699.95,3176.1455,5219.4224,-0.38566101022483057,-2.780604765034859
2699.95,3169.3357,5206.0571,-0.32850267808411165,-2.5639368701997967
2699.95,3162.5259,5192.6924,-0.43078137763209917,-3.036533434957924
2699.95,3155.7158,5179.3271,-0.38272415486409,-2.8823857312635677
2699.95,3148.906,5165.9619,-0.3038100993690324,-2.956492329816388
2699.95,3142.0962,5152.5967,-0.4877587221718257,-3.1941588223313637
2699.95,3135.2864,5139.2319,-0.19844971921238677,-1.9589882964305367
2699.95,3128.4766,5125.8667,-0.3424889004970636,-1.9449036557396877
2699.95,3121.6665,5112.5015,-0.20702293942278283,-2.253785405060441
2699.95,3114.8567,5099.1362,-0.46521352015851825,-2.813394050232257
2699.95,3108.0469,5085.7715,-0.4338630394211765,-2.9187527140708096
2699.95,3101.2371,5072.4062,-0.4277091833143289,-2.8302008860675105
2699.95,3094.4272,5059.041,-0.37687619353136664,-2.2256147926415246
2699.95,3087.6174,5045.6763,-0.3467231986594076,-2.7646046797007062
2699.95,3080.8074,5032.311,-0.33407371537442204,-2.6450613175329654
2699.95,3073.9976,5018.9458,-0.3523969646973772,-2.8823857312635677
2699.95,3067.1877,5005.5806,-0.16723473734351543,-2.1982160687013748
2699.95,3060.3779,4992.2158,-0.32020388674782124,-2.8302008860675105
2699.95,3053.5681,4978.8506,-0.4700020292470155,-3.101070567236505
2699.95,3046.7583,4965.4854,-0.3215822448180687,-2.8823857312635677
2699.95,3039.9482,4952.1206,-0.28236158471511347,-2.7488565707445343
2699.95,3033.1384,4938.7554,-0.3841915044049215,-2.659245751320532
2699.95,3026.3286,4925.3901,-0.2797125800521561,-1.5945443738441085
2699.95,3019.5188,4912.0249,-0.44628554012964017,-3.1465319077450333
2699.95,3012.709,4898.6602,-0.4004760740609256,-3.015914572916489
2699.95,3005.8992,4885.2949,-0.3424889004970636,-2.1892474791554735
2699.95,2998.8623,4871.4844,-0.49429468247186154,-3.4419881266706813
2699.95,2603.4966,5097.5552,-0.597835182575455,-3.6888394549139147
2699.95,2608.7715,5085.1284,-0.527631047168554,-3.6888394549139147
2699.95,2614.6323,5071.3208,-0.4926566831506699,-3.324208563134045
2699.95,2620.4934,5057.5132,-0.410978780501786,-3.0790921435988987
2699.95,2626.3542,5043.7056,-0.4338630394211765,-3.1941588223313637
2699.95,2632.2153,5029.8979,-0.4338630394211765,-3.0790921435988987
2699.95,2638.0762,5016.0908,-0.509158680554803,-2.7646046797007062
2699.95,2643.9373,5002.2832,-0.33407371537442204,-2.253785405060441
2699.95,2649.7981,4988.4756,-0.5158364905490618,-3.0575864009026774
2699.95,2655.6592,4974.668,-0.5780325909298349,-3.2968103396761093
2699.95,2661.5203,4960.8604,-0.5242469549103689,-3.411217414944481
2699.95,2667.3811,4947.0527,-0.4019697240867148,-3.015914572916489
2699.95,2673.2422,4933.2451,-0.5638730873881063,-3.324208563134045
2699.95,2679.103,4919.4375,-0.48938871172588594,-2.6450613175329654
2699.95,2684.9641,4905.6299,-0.5833945244877364,-3.3813653430337873
2699.95,2690.825,4891.8223,-0.597835182575455,-3.324208563134045
2699.95,2696.686,4878.0146,-0.6143341517085282,-3.036533434957924
2699.95,2702.5469,4864.2075,-0.5499112793732863,-3.5755150551589585
2699.95,2708.408,4850.3999,-0.5191921927656508,-3.473735816952755
2699.95,2714.2688,4836.5923,-0.5361417223500322,-2.419107673358064
2699.95,2720.1299,4822.7847,-0.5259375695300931,-2.780604765034859
2699.95,2725.9907,4808.9771,-0.5225591936451927,-3.015914572916489
2699.95,2731.8518,4795.1694,-0.5208742761192257,-3.244167992155575
2699.95,2737.7126,4781.3618,-0.5621171637691152,-3.77221758573727
2699.95,2743.5737,4767.5542,-0.6033046484082619,-3.611881376626625
2699.95,2749.4346,4753.7466,-0.4246463984741195,-3.170061851458401
2699.95,2755.2957,4739.939,-0.6014781672182681,-3.244167992155575
2699.95,2761.1565,4726.1313,-0.5551241405038094,-3.170061851458401
2699.95,2767.0176,4712.3242,-0.5942054211124796,-3.3813653430337873
2699.95,2772.8784,4698.5166,-0.5816040169198722,-3.2188508251806955
2699.95,2778.7395,4684.709,-0.5586145393521191,-3.540424966831559
2699.95,2784.6006,4670.9014,-0.5942054211124796,-3.540424966831559
2699.95,2790.4614,4657.0938,-0.5533834990558641,-3.2188508251806955
2699.95,2796.3225,4643.2861,-0.5361417223500322,-3.540424966831559
2699.95,2802.1833,4629.4785,-0.5762516497305983,-3.5755150551589585
2699.95,2808.0444,4615.6709,-0.5568678170682223,-2.6450613175329654
2699.95,2813.9053,4601.8633,-0.5344337829219389,-3.2188508251806955
2699.95,2819.7664,4588.0557,-0.5025251680600996,-2.995712273753988
2699.95,2825.6272,4574.248,-0.5869851861720209,-3.2968103396761093
2699.95,2831.4883,4560.4409,-0.4246463984741195,-3.411217414944481
2699.95,2837.3491,4546.6333,-0.4732071550595355,-3.2188508251806955
2699.95,2843.2102,4532.8257,-0.4572832770603777,-3.6496202801618196
2699.95,2847.5083,4522.7002,-0.35382045045591604,-3.5755150551589585
2698.79,2417.3608,5047.8232,-0.45255514331620694,-3.270142803812532
2698.79,2424.6248,5033.5674,-0.570927777925758,-3.6496202801618196
2698.79,2431.4346,5020.2021,-0.32850267808411165,-2.995712273753988
2698.79,2438.2444,5006.8369,-0.5025251680600996,-3.036533434957924
2698.79,2445.0542,4993.4722,-0.45412870528753574,-3.244167992155575
2698.79,2451.8643,4980.1069,-0.5108239571007129,-3.2188508251806955
2698.79,2458.6741,4966.7417,-0.5242469549103689,-2.847295027205038
2698.79,2465.4839,4953.3765,-0.5726992544360047,-3.036533434957924
2698.79,2472.2937,4940.0117,-0.5310266304046842,-2.995712273753988
2698.79,2479.1035,4926.6465,-0.4700020292470155,-3.1235429180494094
2698.79,2485.9136,4913.2812,-0.5124920114189995,-3.473735816952755
2698.79,2492.7234,4899.916,-0.42924410067643726,-2.3859558324269527
2698.79,2499.5332,4886.5513,-0.4796483907899605,-2.6736342817362733
2698.79,2506.343,4873.186,-0.5108239571007129,-2.9759100386069055
2698.79,2513.1528,4859.8208,-0.49429468247186154,-2.6310752711736427
2698.79,2519.9626,4846.4561,-0.5621171637691152,-3.0790921435988987
2698.79,2526.7727,4833.0908,-0.6161842875736797,-3.1941588223313637
2698.79,2533.5825,4819.7256,-0.38566101022483057,-2.780604765034859
2698.79,2540.3923,4806.3604,-0.44628554012964017,-3.9119730066781044
2698.79,2547.2021,4792.9956,-0.5447254513052273,-3.611881376626625
2698.79,2554.012,4779.6304,-0.4155139288112984,-2.9759100386069055
2698.79,2560.8218,4766.2651,-0.597835182575455,-3.1465319077450333
2698.79,2567.6318,4752.9004,-0.5447254513052273,-2.688232868031808
2698.79,2574.4417,4739.5352,-0.5447254513052273,-3.2188508251806955
2698.79,2581.2515,4726.1699,-0.5447254513052273,-3.2188508251806955
2698.79,2589.1963,4710.5771,-0.5108239571007129,-3.352378646472307
2701.53,2385.5203,5031.3398,-0.4155139288112984,-3.352378646472307
2701.53,2379.8455,5020.2021,-0.4155139288112984,-3.170061851458401
2701.53,2373.0356,5006.8369,-0.43078137763209917,-3.2188508251806955
2701.53,2366.2258,4993.4722,-0.47803418804107467,-3.352378646472307
2701.53,2359.4158,4980.1069,-0.47803418804107467,-3.352378646472307
2701.53,2352.606,4966.7417,-0.5447254513052273,-3.352378646472307
2701.53,2345.7961,4953.3765,-0.5798167095402507,-3.6888394549139147
2701.53,2338.9863,4940.0117,-0.5798167095402507,-3.6888394549139147
2701.53,2332.1765,4926.6465,-0.6161842875736797,-3.9119730066781044
2849.9399,2387.7222,5043.8931,-0.6635864365727132,-3.77221758573727
2849.9399,2382.9553,5034.5376,-0.6014781672182681,-3.816667372111393
2849.9399,2376.1455,5021.1724,-0.6443551116304225,-3.6496202801618196
2849.9399,2369.3357,5007.8071,-0.6180378527872913,-3.352378646472307
2849.9399,2362.5259,4994.4424,-0.597835182575455,-3.729659782835556
2849.9399,2355.7158,4981.0771,-0.6273575673645195,-2.8823857312635677
2849.9399,2348.906,4967.7119,-0.5412831130391169,-3.324208563134045
2849.9399,2342.0962,4954.3467,-0.5851882437243281,-3.3813653430337873
2849.9399,2335.2864,4940.9819,-0.6236192522414336,-3.5065245645421914
2849.9399,2328.4766,4927.6167,-0.6273575673645195,-3.5065245645421914
2849.9399,2321.6665,4914.2515,-0.6236192522414336,-3.473735816952755
2849.9399,2314.8567,4900.8862,-0.5673942115875099,-3.324208563134045
2849.9399,2308.0469,4887.5215,-0.6462616862659692,-3.5065245645421914
2849.9399,2301.2371,4874.1562,-0.6367649567664561,-3.4419881266706813
2849.9399,2294.4272,4860.791,-0.638657101338275,-3.5755150551589585
2849.9399,2287.6174,4847.4263,-0.6236192522414336,-2.8646864674418295
2849.9399,2280.8074,4834.061,-0.6733425924813742,-3.3813653430337873
2849.9399,2273.9976,4820.6958,-0.5744738746450899,-3.270142803812532
2849.9399,2267.1877,4807.3306,-0.597835182575455,-3.4419881266706813
2849.9399,2260.3779,4793.9658,-0.5656320996991553,-3.036533434957924
2849.9399,2253.5681,4780.6006,-0.5780325909298349,-3.270142803812532
2849.9399,2246.7581,4767.2354,-0.6033046484082619,-3.4419881266706813
2849.9399,2239.9482,4753.8706,-0.6161842875736797,-3.2968103396761093
2849.9399,2233.1384,4740.5054,-0.6106441174292712,-3.473735816952755
2849.9399,2226.3286,4727.1401,-0.5816040169198722,-3.540424966831559
2849.9399,2219.5188,4713.7749,-0.5447254513052273,-3.2188508251806955
2849.9399,2212.709,4700.4102,-0.5638730873881063,-3.270142803812532
2849.9399,2205.8989,4687.0449,-0.5499112793732863,-3.101070567236505
2849.9399,2199.0891,4673.6797,-0.46521352015851825,-3.3813653430337873
2849.9399,2192.2793,4660.3145,-0.4668071434541564,-2.813394050232257
2849.9399,2185.4695,4646.9497,-0.47803418804107467,-3.2968103396761093
2849.9399,2178.6597,4633.5845,-0.49429468247186154,-2.312625327888461
2849.9399,2171.8499,4620.2192,-0.54817968020745,-3.3813653430337873
2849.9399,2165.0398,4606.8545,-0.5025251680600996,-3.473735816952755
2849.9399,2158.23,4593.4893,-0.4557047472590887,-3.411217414944481
2849.9399,2151.4202,4580.124,-0.463622432457841,-3.324208563134045
2849.9399,2144.6104,4566.7588,-0.3812589552835754,-3.2968103396761093
2849.9399,2137.8005,4553.394,-0.5108239571007129,-3.352378646472307
2849.9399,2130.9905,4540.0288,-0.5327287555779789,-2.718085385555343
2849.9399,2124.1807,4526.6636,-0.5310266304046842,-2.6172821392974344
2849.9399,2117.3708,4513.2988,-0.5141628527921008,-3.2968103396761093
2299.95,4404.293,5386.7954,-0.49429468247186154,-3.270142803812532
2299.95,4410.1948,5375.2119,-0.43078137763209917,-3.036533434957924
2299.95,4417.0044,5361.8472,-0.4049637338172623,-2.995712273753988
2299.95,4423.8145,5348.4819,-0.49429468247186154,-3.411217414944481
2299.95,4430.6245,5335.1167,-0.4155139288112984,-3.0790921435988987
2299.95,4437.4341,5321.752,-0.4620338722962311,-3.2188508251806955
2299.95,4444.2441,5308.3867,-0.49429468247186154,-3.101070567236505
2299.95,4451.0537,5295.0215,-0.3424889004970636,-2.937444497683484
2299.95,4457.8638,5281.6562,-0.4975787522804805,-2.995712273753988
2299.95,4464.6738,5268.2915,-0.4049637338172623,-2.2827726618243553
2299.95,4471.4834,5254.9263,-0.5327287555779789,-2.5902538322013813
2299.95,4478.2935,5241.561,-0.4877587221718257,-2.5639368701997967
2299.95,4485.103,5228.1958,-0.46521352015851825,-2.780604765034859
2299.95,4491.9131,5214.8311,-0.45412870528753574,-2.4533963548892563
2299.95,4498.7231,5201.4658,-0.44005500008395787,-2.312625327888461
2299.95,4505.5327,5188.1006,-0.5175129340658459,-2.6450613175329654
2299.95,4512.3428,5174.7358,-0.4185488279011357,-2.513293778706893
2299.95,4519.1523,5161.3706,-0.42924410067643726,-2.5010238366702926
2299.95,4525.9624,5148.0054,-0.4416089995357736,-2.4304071009321326
2299.95,4532.772,5134.6401,-0.3481386250593032,-2.375145033198519
2299.95,4539.582,5121.2754,-0.4094716234827408,-2.5510336318619067
2299.95,4546.3921,5107.9102,-0.33967596307676556,-2.718085385555343
2299.95,4553.2017,5094.5449,-0.45255514331620694,-2.5639368701997967
2299.95,4560.0117,5081.1802,-0.4748135785272081,-2.5010238366702926
2299.95,4566.8213,5067.8149,-0.38713267867047524,-2.659245751320532
2299.95,4571.5884,5058.4595,-0.3754195311567713,-3.1465319077450333
2299.95,4395.2129,5385.9043,-0.5621171637691152,-2.407934497602489
2299.95,4389.7651,5375.2119,-0.4668071434541564,-2.5770087808876334
2299.95,4382.9556,5361.8472,-0.44628554012964017,-3.0790921435988987
2299.95,4376.1455,5348.4819,-0.5041794254195535,-3.473735816952755
2299.95,4369.3354,5335.1167,-0.42006973842866957,-2.1803586107514312
2299.95,4362.5259,5321.752,-0.48450669207331154,-3.170061851458401
2299.95,4355.7158,5308.3867,-0.5108239571007129,-3.244167992155575
2299.95,4348.9062,5295.0215,-0.3638419945694592,-3.2188508251806955
2299.95,4342.0962,5281.6562,-0.39452368439140534,-2.488902623065347
2299.95,4335.2861,5268.2915,-0.4494154282404563,-2.4418356661407383
2299.95,4328.4766,5254.9263,-0.39304110662922304,-2.688232868031808
2299.95,4321.6665,5241.561,-0.32020388674782124,-2.718085385555343
2299.95,4314.8569,5228.1958,-0.2382559200895301,-2.1370621799761103
2299.95,4308.0469,5214.8311,-0.4338630394211765,-3.015914572916489
2299.95,4301.2368,5201.4658,-0.3974954503648565,-3.101070567236505
2299.95,4294.4272,5188.1006,-0.4155139288112984,-2.956492329816388
2299.95,4287.6172,5174.7358,-0.2256454284002813,-2.017398631991657
2299.95,4280.8076,5161.3706,-0.46521352015851825,-2.995712273753988
2299.95,4273.9976,5148.0054,-0.3915607236503262,-2.6736342817362733
2299.95,4267.188,5134.6401,-0.3326780436833498,-2.353867861121208
2299.95,4260.3779,5121.2754,-0.3710622321165199,-2.6310752711736427
2299.95,4253.5679,5107.9102,-0.3710622321165199,-2.847295027205038
2299.95,4246.7583,5094.5449,-0.4049637338172623,-1.5847404218068462
2299.95,4239.9482,5081.1802,-0.4700020292470155,-2.23491709876951
2299.95,4233.1387,5067.8149,-0.39600846345441204,-2.718085385555343
2299.95,4226.3286,5054.4497,-0.46840331043922495,-2.847295027205038
2299.95,4219.5186,5041.0845,-0.33128431717722256,-2.312625327888461
2299.95,4212.709,5027.7197,-0.3900825289660784,-2.659245751320532
2299.95,4205.8989,5014.3545,-0.3243446736984644,-2.9759100386069055
2299.95,4199.0894,5000.9893,-0.3368709160833094,-3.0575864009026774
2299.95,4004.9739,5382.2588,-0.17435219666929588,-2.9004039120967717
2299.95,4010.1948,5372.0122,-0.24207028731518962,-2.273016582061767
2299.95,4017.0046,5358.6475,-0.24846007724803934,-2.718085385555343
2299.95,4023.8145,5345.2822,-0.2810362052306782,-2.688232868031808
2299.95,4030.6243,5331.917,-0.3354713376877088,-2.733352624589457
2299.95,4037.4341,5318.5522,-0.27312060706086777,-2.9759100386069055
2299.95,4044.2441,5305.187,-0.2587694336214122,-2.52571614438638
